FREQ,REF_AREA,VALUE,UNIT_MEASURE,UNIT_MULT,BREAKS,COVERAGE,TITLE_TS,TIME_PERIOD,OBS_VALUE,OBS_STATUS,OBS_CONF,OBS_PRE_BREAK
Q,MK,R,771,0,,,,2006-Q3,-2.5447,A,F,
Q,MK,R,771,0,,,,2006-Q4,-8.0043,A,F,
Q,MK,R,771,0,,,,2007-Q1,-1.8065,A,F,
Q,MK,R,771,0,,,,2007-Q2,1.7973,A,F,
Q,MK,R,771,0,,,,2007-Q3,-3.1587,A,F,
Q,MK,R,771,0,,,,2007-Q4,6.1932,A,F,
Q,MK,R,771,0,,,,2008-Q1,1.9825,A,F,
Q,MK,R,771,0,,,,2008-Q2,9.0734,A,F,
Q,MK,R,771,0,,,,2008-Q3,14.6727,A,F,
Q,MK,R,771,0,,,,2008-Q4,17.1348,A,F,
Q,MK,R,771,0,,,,2009-Q1,12.8134,A,F,
Q,MK,R,771,0,,,,2009-Q2,7.7414,A,F,
Q,MK,R,771,0,,,,2009-Q3,3.8213,A,F,
Q,MK,R,771,0,,,,2009-Q4,-6.1048,A,F,
Q,MK,R,771,0,,,,2010-Q1,1.2221,A,F,
Q,MK,R,771,0,,,,2010-Q2,-0.6337,A,F,
Q,MK,R,771,0,,,,2010-Q3,-0.9015,A,F,
Q,MK,R,771,0,,,,2010-Q4,4.6716,A,F,
Q,MK,R,771,0,,,,2011-Q1,-7.1595,A,F,
Q,MK,R,771,0,,,,2011-Q2,-5.9291,A,F,
Q,MK,R,771,0,,,,2011-Q3,-2.7844,A,F,
Q,MK,R,771,0,,,,2011-Q4,-5.0679,A,F,
Q,MK,R,771,0,,,,2012-Q1,0.0758,A,F,
Q,MK,R,771,0,,,,2012-Q2,-3.6449,A,F,
Q,MK,R,771,0,,,,2012-Q3,-6.5204,A,F,
Q,MK,R,771,0,,,,2012-Q4,-9.0305,A,F,
Q,MK,R,771,0,,,,2013-Q1,-8.651,A,F,
Q,MK,R,771,0,,,,2013-Q2,-7.2911,A,F,
Q,MK,R,771,0,,,,2013-Q3,-4.8347,A,F,
Q,MK,R,771,0,,,,2013-Q4,-3.5669,A,F,
Q,MK,R,771,0,,,,2014-Q1,-2.6244,A,F,
Q,MK,R,771,0,,,,2014-Q2,1.0811,A,F,
Q,MK,R,771,0,,,,2014-Q3,2.8601,A,F,
Q,MK,R,771,0,,,,2014-Q4,-1.1014,A,F,
Q,MK,R,771,0,,,,2015-Q1,2.3824,A,F,
Q,MK,R,771,0,,,,2015-Q2,-0.2843,A,F,
Q,MK,R,771,0,,,,2015-Q3,-3.1941,A,F,
Q,MK,R,771,0,,,,2015-Q4,1.4845,A,F,
Q,MK,R,771,0,,,,2016-Q1,2.3448,A,F,
Q,MK,R,771,0,,,,2016-Q2,1.5435,A,F,
Q,MK,R,771,0,,,,2016-Q3,0.4532,A,F,
Q,MK,R,771,0,,,,2016-Q4,1.8443,A,F,
Q,MK,R,771,0,,,,2017-Q1,-4.3497,A,F,
Q,MK,R,771,0,,,,2017-Q2,-3.545,A,F,
Q,MK,R,771,0,,,,2017-Q3,-2.4267,A,F,
Q,MK,R,771,0,,,,2017-Q4,-2.7212,A,F,
Q,MK,R,771,0,,,,2018-Q1,2.5337,A,F,
Q,MK,R,771,0,,,,2018-Q2,1.0394,A,F,
Q,MK,R,771,0,,,,2018-Q3,1.7386,A,F,
Q,MK,R,771,0,,,,2018-Q4,1.1912,A,F,
Q,MK,R,771,0,,,,2019-Q1,0.4368,A,F,
Q,MK,R,771,0,,,,2019-Q2,4.3032,A,F,
Q,MK,R,771,0,,,,2019-Q3,1.0256,A,F,
Q,MK,R,771,0,,,,2019-Q4,3.1575,A,F,
Q,MK,R,771,0,,,,2020-Q1,1.7026,A,F,
Q,MK,R,771,0,,,,2020-Q2,1.0106,A,F,
Q,MK,R,771,0,,,,2020-Q3,1.4857,A,F,
Q,MK,R,771,0,,,,2020-Q4,-0.2861,A,F,
Q,MK,R,771,0,,,,2021-Q1,0.9805,A,F,
Q,MK,R,771,0,,,,2021-Q2,1.3286,A,F,
Q,MK,R,771,0,,,,2021-Q3,1.9946,A,F,
Q,MK,R,771,0,,,,2021-Q4,6.5236,A,F,
Q,MK,R,771,0,,,,2022-Q1,4.4131,A,F,
Q,MK,R,771,0,,,,2022-Q2,3.7478,A,F,
Q,MK,R,771,0,,,,2022-Q3,3.6268,A,F,
Q,MK,R,771,0,,,,2022-Q4,0.9099,A,F,
Q,MK,R,771,0,,,,2023-Q1,2.5221,A,F,
Q,MK,R,771,0,,,,2023-Q2,1.6643,A,F,
Q,MK,R,771,0,,,,2023-Q3,3.2027,A,F,
Q,MK,R,771,0,,,,2023-Q4,3.3348,A,F,
Q,MK,R,771,0,,,,2024-Q1,1.0884,A,F,
Q,MK,R,771,0,,,,2024-Q2,7.164,A,F,
Q,MK,R,771,0,,,,2024-Q3,5.223,A,F,
Q,MK,R,771,0,,,,2024-Q4,6.3039,A,F,
Q,MK,R,771,0,,,,2025-Q1,14.6769,A,F,
Q,MK,R,771,0,,,,2025-Q2,15.8655,A,F,
Q,MK,R,771,0,,,,2025-Q3,19.8025,A,F,
Q,MK,R,771,0,,,,2025-Q4,19.9526,A,F,
Q,MK,R,771,0,,,,2026-Q1,12.5136,A,F,
Q,DE,R,771,0,,,,1971-Q1,5.6526,A,F,
Q,DE,R,771,0,,,,1971-Q2,5.3278,A,F,
Q,DE,R,771,0,,,,1971-Q3,4.9795,A,F,
Q,DE,R,771,0,,,,1971-Q4,4.0367,A,F,
Q,DE,R,771,0,,,,1972-Q1,3.17,A,F,
Q,DE,R,771,0,,,,1972-Q2,1.2436,A,F,
Q,DE,R,771,0,,,,1972-Q3,0.3901,A,F,
Q,DE,R,771,0,,,,1972-Q4,0.0664,A,F,
Q,DE,R,771,0,,,,1973-Q1,-0.6651,A,F,
Q,DE,R,771,0,,,,1973-Q2,0.5598,A,F,
Q,DE,R,771,0,,,,1973-Q3,0.8845,A,F,
Q,DE,R,771,0,,,,1973-Q4,-0.0799,A,F,
Q,DE,R,771,0,,,,1974-Q1,0.4568,A,F,
Q,DE,R,771,0,,,,1974-Q2,0.3105,A,F,
Q,DE,R,771,0,,,,1974-Q3,0.3071,A,F,
Q,DE,R,771,0,,,,1974-Q4,0.2695,A,F,
Q,DE,R,771,0,,,,1975-Q1,-1.1112,A,F,
Q,DE,R,771,0,,,,1975-Q2,-3.9186,A,F,
Q,DE,R,771,0,,,,1975-Q3,-4.6175,A,F,
Q,DE,R,771,0,,,,1975-Q4,-3.7261,A,F,
Q,DE,R,771,0,,,,1976-Q1,-3.5428,A,F,
Q,DE,R,771,0,,,,1976-Q2,-2.5501,A,F,
Q,DE,R,771,0,,,,1976-Q3,-1.5904,A,F,
Q,DE,R,771,0,,,,1976-Q4,0.2116,A,F,
Q,DE,R,771,0,,,,1977-Q1,0.6947,A,F,
Q,DE,R,771,0,,,,1977-Q2,1.4042,A,F,
Q,DE,R,771,0,,,,1977-Q3,2.3077,A,F,
Q,DE,R,771,0,,,,1977-Q4,2.2051,A,F,
Q,DE,R,771,0,,,,1978-Q1,3.7365,A,F,
Q,DE,R,771,0,,,,1978-Q2,3.9623,A,F,
Q,DE,R,771,0,,,,1978-Q3,4.837,A,F,
Q,DE,R,771,0,,,,1978-Q4,5.3293,A,F,
Q,DE,R,771,0,,,,1979-Q1,5.1072,A,F,
Q,DE,R,771,0,,,,1979-Q2,6.2521,A,F,
Q,DE,R,771,0,,,,1979-Q3,4.8343,A,F,
Q,DE,R,771,0,,,,1979-Q4,3.2253,A,F,
Q,DE,R,771,0,,,,1980-Q1,2.8157,A,F,
Q,DE,R,771,0,,,,1980-Q2,1.0337,A,F,
Q,DE,R,771,0,,,,1980-Q3,1.033,A,F,
Q,DE,R,771,0,,,,1980-Q4,2.2392,A,F,
Q,DE,R,771,0,,,,1981-Q1,1.5253,A,F,
Q,DE,R,771,0,,,,1981-Q2,2.0647,A,F,
Q,DE,R,771,0,,,,1981-Q3,0.8595,A,F,
Q,DE,R,771,0,,,,1981-Q4,-1.7503,A,F,
Q,DE,R,771,0,,,,1982-Q1,-2.0725,A,F,
Q,DE,R,771,0,,,,1982-Q2,-4.5618,A,F,
Q,DE,R,771,0,,,,1982-Q3,-5.0788,A,F,
Q,DE,R,771,0,,,,1982-Q4,-4.6571,A,F,
Q,DE,R,771,0,,,,1983-Q1,-4.2491,A,F,
Q,DE,R,771,0,,,,1983-Q2,-2.7419,A,F,
Q,DE,R,771,0,,,,1983-Q3,-2.4545,A,F,
Q,DE,R,771,0,,,,1983-Q4,-2.4568,A,F,
Q,DE,R,771,0,,,,1984-Q1,-3.6072,A,F,
Q,DE,R,771,0,,,,1984-Q2,-4.7471,A,F,
Q,DE,R,771,0,,,,1984-Q3,-4.5687,A,F,
Q,DE,R,771,0,,,,1984-Q4,-4.3451,A,F,
Q,DE,R,771,0,,,,1985-Q1,-3.8692,A,F,
Q,DE,R,771,0,,,,1985-Q2,-3.9245,A,F,
Q,DE,R,771,0,,,,1985-Q3,-2.8299,A,F,
Q,DE,R,771,0,,,,1985-Q4,-1.9519,A,F,
Q,DE,R,771,0,,,,1986-Q1,-0.9011,A,F,
Q,DE,R,771,0,,,,1986-Q2,0.8979,A,F,
Q,DE,R,771,0,,,,1986-Q3,0.6949,A,F,
Q,DE,R,771,0,,,,1986-Q4,0.7653,A,F,
Q,DE,R,771,0,,,,1987-Q1,-0.0026,A,F,
Q,DE,R,771,0,,,,1987-Q2,-1.2245,A,F,
Q,DE,R,771,0,,,,1987-Q3,-1.4728,A,F,
Q,DE,R,771,0,,,,1987-Q4,-1.0593,A,F,
Q,DE,R,771,0,,,,1988-Q1,-0.5277,A,F,
Q,DE,R,771,0,,,,1988-Q2,0.4663,A,F,
Q,DE,R,771,0,,,,1988-Q3,1.005,A,F,
Q,DE,R,771,0,,,,1988-Q4,0.4379,A,F,
Q,DE,R,771,0,,,,1989-Q1,0.2125,A,F,
Q,DE,R,771,0,,,,1989-Q2,-0.4188,A,F,
Q,DE,R,771,0,,,,1989-Q3,0.2743,A,F,
Q,DE,R,771,0,,,,1989-Q4,1.529,A,F,
Q,DE,R,771,0,,,,1990-Q1,4.0094,A,F,
Q,DE,R,771,0,,,,1990-Q2,6.4162,A,F,
Q,DE,R,771,0,,,,1990-Q3,5.9089,A,F,
Q,DE,R,771,0,,,,1990-Q4,4.2444,A,F,
Q,DE,R,771,0,,,,1991-Q1,2.7754,A,F,
Q,DE,R,771,0,,,,1991-Q2,1.7517,A,F,
Q,DE,R,771,0,,,,1991-Q3,0.0777,A,F,
Q,DE,R,771,0,,,,1991-Q4,-0.287,A,F,
Q,DE,R,771,0,,,,1992-Q1,-0.3672,A,F,
Q,DE,R,771,0,,,,1992-Q2,-1.057,A,F,
Q,DE,R,771,0,,,,1992-Q3,0.3268,A,F,
Q,DE,R,771,0,,,,1992-Q4,1.2827,A,F,
Q,DE,R,771,0,,,,1993-Q1,0.0639,A,F,
Q,DE,R,771,0,,,,1993-Q2,-0.283,A,F,
Q,DE,R,771,0,,,,1993-Q3,-0.5946,A,F,
Q,DE,R,771,0,,,,1993-Q4,0.0549,A,F,
Q,DE,R,771,0,,,,1994-Q1,0.8503,A,F,
Q,DE,R,771,0,,,,1994-Q2,1.3383,A,F,
Q,DE,R,771,0,,,,1994-Q3,1.4238,A,F,
Q,DE,R,771,0,,,,1994-Q4,0.7086,A,F,
Q,DE,R,771,0,,,,1995-Q1,0.2469,A,F,
Q,DE,R,771,0,,,,1995-Q2,-0.4135,A,F,
Q,DE,R,771,0,,,,1995-Q3,-1.3916,A,F,
Q,DE,R,771,0,,,,1995-Q4,-1.4187,A,F,
Q,DE,R,771,0,,,,1996-Q1,-1.9826,A,F,
Q,DE,R,771,0,,,,1996-Q2,-2.8079,A,F,
Q,DE,R,771,0,,,,1996-Q3,-2.7365,A,F,
Q,DE,R,771,0,,,,1996-Q4,-3.3176,A,F,
Q,DE,R,771,0,,,,1997-Q1,-3.4928,A,F,
Q,DE,R,771,0,,,,1997-Q2,-3.3843,A,F,
Q,DE,R,771,0,,,,1997-Q3,-4.007,A,F,
Q,DE,R,771,0,,,,1997-Q4,-3.5713,A,F,
Q,DE,R,771,0,,,,1998-Q1,-2.7748,A,F,
Q,DE,R,771,0,,,,1998-Q2,-2.1473,A,F,
Q,DE,R,771,0,,,,1998-Q3,-1.3572,A,F,
Q,DE,R,771,0,,,,1998-Q4,-0.6384,A,F,
Q,DE,R,771,0,,,,1999-Q1,-0.2104,A,F,
Q,DE,R,771,0,,,,1999-Q2,-0.7406,A,F,
Q,DE,R,771,0,,,,1999-Q3,-0.6199,A,F,
Q,DE,R,771,0,,,,1999-Q4,-0.9344,A,F,
Q,DE,R,771,0,,,,2000-Q1,-1.0463,A,F,
Q,DE,R,771,0,,,,2000-Q2,-0.4312,A,F,
Q,DE,R,771,0,,,,2000-Q3,-0.7638,A,F,
Q,DE,R,771,0,,,,2000-Q4,-1.1714,A,F,
Q,DE,R,771,0,,,,2001-Q1,-1.474,A,F,
Q,DE,R,771,0,,,,2001-Q2,-2.3751,A,F,
Q,DE,R,771,0,,,,2001-Q3,-1.9796,A,F,
Q,DE,R,771,0,,,,2001-Q4,-2.084,A,F,
Q,DE,R,771,0,,,,2002-Q1,-2.444,A,F,
Q,DE,R,771,0,,,,2002-Q2,-1.922,A,F,
Q,DE,R,771,0,,,,2002-Q3,-2.0325,A,F,
Q,DE,R,771,0,,,,2002-Q4,-2.0194,A,F,
Q,DE,R,771,0,,,,2003-Q1,-2.1565,A,F,
Q,DE,R,771,0,,,,2003-Q2,-2.1363,A,F,
Q,DE,R,771,0,,,,2003-Q3,-2.5354,A,F,
Q,DE,R,771,0,,,,2003-Q4,-2.8148,A,F,
Q,DE,R,771,0,,,,2004-Q1,-2.9635,A,F,
Q,DE,R,771,0,,,,2004-Q2,-2.9667,A,F,
Q,DE,R,771,0,,,,2004-Q3,-2.8025,A,F,
Q,DE,R,771,0,,,,2004-Q4,-2.7679,A,F,
Q,DE,R,771,0,,,,2005-Q1,-1.9395,A,F,
Q,DE,R,771,0,,,,2005-Q2,-2.5143,A,F,
Q,DE,R,771,0,,,,2005-Q3,-2.8395,A,F,
Q,DE,R,771,0,,,,2005-Q4,-2.3943,A,F,
Q,DE,R,771,0,,,,2006-Q1,-3.4333,A,F,
Q,DE,R,771,0,,,,2006-Q2,-1.7214,A,F,
Q,DE,R,771,0,,,,2006-Q3,0.054,A,F,
Q,DE,R,771,0,,,,2006-Q4,-1.1344,A,F,
Q,DE,R,771,0,,,,2007-Q1,-0.8728,A,F,
Q,DE,R,771,0,,,,2007-Q2,-2.6961,A,F,
Q,DE,R,771,0,,,,2007-Q3,-3.4853,A,F,
Q,DE,R,771,0,,,,2007-Q4,-2.8195,A,F,
Q,DE,R,771,0,,,,2008-Q1,-0.1235,A,F,
Q,DE,R,771,0,,,,2008-Q2,1.2049,A,F,
Q,DE,R,771,0,,,,2008-Q3,-0.1463,A,F,
Q,DE,R,771,0,,,,2008-Q4,1.8336,A,F,
Q,DE,R,771,0,,,,2009-Q1,0.0881,A,F,
Q,DE,R,771,0,,,,2009-Q2,-1.7278,A,F,
Q,DE,R,771,0,,,,2009-Q3,-0.669,A,F,
Q,DE,R,771,0,,,,2009-Q4,-1.66,A,F,
Q,DE,R,771,0,,,,2010-Q1,-2.4676,A,F,
Q,DE,R,771,0,,,,2010-Q2,-0.42,A,F,
Q,DE,R,771,0,,,,2010-Q3,0.5525,A,F,
Q,DE,R,771,0,,,,2010-Q4,0.2447,A,F,
Q,DE,R,771,0,,,,2011-Q1,1.0594,A,F,
Q,DE,R,771,0,,,,2011-Q2,0.1833,A,F,
Q,DE,R,771,0,,,,2011-Q3,0.2564,A,F,
Q,DE,R,771,0,,,,2011-Q4,-0.0909,A,F,
Q,DE,R,771,0,,,,2012-Q1,0.5063,A,F,
Q,DE,R,771,0,,,,2012-Q2,1.6294,A,F,
Q,DE,R,771,0,,,,2012-Q3,0.4265,A,F,
Q,DE,R,771,0,,,,2012-Q4,1.3214,A,F,
Q,DE,R,771,0,,,,2013-Q1,1.5336,A,F,
Q,DE,R,771,0,,,,2013-Q2,1.503,A,F,
Q,DE,R,771,0,,,,2013-Q3,2.0647,A,F,
Q,DE,R,771,0,,,,2013-Q4,0.9673,A,F,
Q,DE,R,771,0,,,,2014-Q1,1.0956,A,F,
Q,DE,R,771,0,,,,2014-Q2,2.1948,A,F,
Q,DE,R,771,0,,,,2014-Q3,2.0679,A,F,
Q,DE,R,771,0,,,,2014-Q4,2.8984,A,F,
Q,DE,R,771,0,,,,2015-Q1,4.1975,A,F,
Q,DE,R,771,0,,,,2015-Q2,3.4376,A,F,
Q,DE,R,771,0,,,,2015-Q3,3.6749,A,F,
Q,DE,R,771,0,,,,2015-Q4,5.3875,A,F,
Q,DE,R,771,0,,,,2016-Q1,5.9486,A,F,
Q,DE,R,771,0,,,,2016-Q2,6.7202,A,F,
Q,DE,R,771,0,,,,2016-Q3,7.6777,A,F,
Q,DE,R,771,0,,,,2016-Q4,7.3732,A,F,
Q,DE,R,771,0,,,,2017-Q1,5.2325,A,F,
Q,DE,R,771,0,,,,2017-Q2,4.3915,A,F,
Q,DE,R,771,0,,,,2017-Q3,4.1224,A,F,
Q,DE,R,771,0,,,,2017-Q4,4.7238,A,F,
Q,DE,R,771,0,,,,2018-Q1,5.2071,A,F,
Q,DE,R,771,0,,,,2018-Q2,4.7633,A,F,
Q,DE,R,771,0,,,,2018-Q3,5.0169,A,F,
Q,DE,R,771,0,,,,2018-Q4,4.1688,A,F,
Q,DE,R,771,0,,,,2019-Q1,3.8593,A,F,
Q,DE,R,771,0,,,,2019-Q2,4.2125,A,F,
Q,DE,R,771,0,,,,2019-Q3,3.8637,A,F,
Q,DE,R,771,0,,,,2019-Q4,5.2159,A,F,
Q,DE,R,771,0,,,,2020-Q1,5.2431,A,F,
Q,DE,R,771,0,,,,2020-Q2,5.7222,A,F,
Q,DE,R,771,0,,,,2020-Q3,8.824,A,F,
Q,DE,R,771,0,,,,2020-Q4,8.8546,A,F,
Q,DE,R,771,0,,,,2021-Q1,7.7456,A,F,
Q,DE,R,771,0,,,,2021-Q2,9.156,A,F,
Q,DE,R,771,0,,,,2021-Q3,8.5224,A,F,
Q,DE,R,771,0,,,,2021-Q4,7.6297,A,F,
Q,DE,R,771,0,,,,2022-Q1,7.082,A,F,
Q,DE,R,771,0,,,,2022-Q2,3.2747,A,F,
Q,DE,R,771,0,,,,2022-Q3,-2.1292,A,F,
Q,DE,R,771,0,,,,2022-Q4,-10.2373,A,F,
Q,DE,R,771,0,,,,2023-Q1,-13.4542,A,F,
Q,DE,R,771,0,,,,2023-Q2,-14.965,A,F,
Q,DE,R,771,0,,,,2023-Q3,-14.9584,A,F,
Q,DE,R,771,0,,,,2023-Q4,-10.7822,A,F,
Q,DE,R,771,0,,,,2024-Q1,-7.4926,A,F,
Q,DE,R,771,0,,,,2024-Q2,-4.6966,A,F,
Q,DE,R,771,0,,,,2024-Q3,-2.0937,A,F,
Q,DE,R,771,0,,,,2024-Q4,-0.4115,A,F,
Q,DE,R,771,0,,,,2025-Q1,1.4783,A,F,
Q,DE,R,771,0,,,,2025-Q2,1.2131,A,F,
Q,DE,R,771,0,,,,2025-Q3,0.9559,A,F,
Q,DE,R,771,0,,,,2025-Q4,0.3874,A,F,
Q,DE,R,771,0,,,,2026-Q1,-0.805,A,F,
Q,JP,N,628,0,,,,1955-Q1,2.2115,A,F,
Q,JP,N,628,0,,,,1955-Q2,2.2785,A,F,
Q,JP,N,628,0,,,,1955-Q3,2.3462,A,F,
Q,JP,N,628,0,,,,1955-Q4,2.4327,A,F,
Q,JP,N,628,0,,,,1956-Q1,2.5192,A,F,
Q,JP,N,628,0,,,,1956-Q2,2.6635,A,F,
Q,JP,N,628,0,,,,1956-Q3,2.8077,A,F,
Q,JP,N,628,0,,,,1956-Q4,2.9952,A,F,
Q,JP,N,628,0,,,,1957-Q1,3.1827,A,F,
Q,JP,N,628,0,,,,1957-Q2,3.35,A,F,
Q,JP,N,628,0,,,,1957-Q3,3.5192,A,F,
Q,JP,N,628,0,,,,1957-Q4,3.7163,A,F,
Q,JP,N,628,0,,,,1958-Q1,3.9135,A,F,
Q,JP,N,628,0,,,,1958-Q2,4.1477,A,F,
Q,JP,N,628,0,,,,1958-Q3,4.3846,A,F,
Q,JP,N,628,0,,,,1958-Q4,4.6154,A,F,
Q,JP,N,628,0,,,,1959-Q1,4.8462,A,F,
Q,JP,N,628,0,,,,1959-Q2,5.133,A,F,
Q,JP,N,628,0,,,,1959-Q3,5.4231,A,F,
Q,JP,N,628,0,,,,1959-Q4,5.6923,A,F,
Q,JP,N,628,0,,,,1960-Q1,5.9615,A,F,
Q,JP,N,628,0,,,,1960-Q2,6.4087,A,F,
Q,JP,N,628,0,,,,1960-Q3,6.8558,A,F,
Q,JP,N,628,0,,,,1960-Q4,7.5337,A,F,
Q,JP,N,628,0,,,,1961-Q1,8.2115,A,F,
Q,JP,N,628,0,,,,1961-Q2,8.857,A,F,
Q,JP,N,628,0,,,,1961-Q3,9.5096,A,F,
Q,JP,N,628,0,,,,1961-Q4,9.9471,A,F,
Q,JP,N,628,0,,,,1962-Q1,10.3846,A,F,
Q,JP,N,628,0,,,,1962-Q2,10.8149,A,F,
Q,JP,N,628,0,,,,1962-Q3,11.25,A,F,
Q,JP,N,628,0,,,,1962-Q4,11.6346,A,F,
Q,JP,N,628,0,,,,1963-Q1,12.0192,A,F,
Q,JP,N,628,0,,,,1963-Q2,12.4017,A,F,
Q,JP,N,628,0,,,,1963-Q3,12.7885,A,F,
Q,JP,N,628,0,,,,1963-Q4,13.2212,A,F,
Q,JP,N,628,0,,,,1964-Q1,13.6539,A,F,
Q,JP,N,628,0,,,,1964-Q2,14.1346,A,F,
Q,JP,N,628,0,,,,1964-Q3,14.6154,A,F,
Q,JP,N,628,0,,,,1964-Q4,15.1442,A,F,
Q,JP,N,628,0,,,,1965-Q1,15.6731,A,F,
Q,JP,N,628,0,,,,1965-Q2,15.8643,A,F,
Q,JP,N,628,0,,,,1965-Q3,16.0577,A,F,
Q,JP,N,628,0,,,,1965-Q4,16.3462,A,F,
Q,JP,N,628,0,,,,1966-Q1,16.6346,A,F,
Q,JP,N,628,0,,,,1966-Q2,16.9693,A,F,
Q,JP,N,628,0,,,,1966-Q3,17.3077,A,F,
Q,JP,N,628,0,,,,1966-Q4,17.7885,A,F,
Q,JP,N,628,0,,,,1967-Q1,18.2692,A,F,
Q,JP,N,628,0,,,,1967-Q2,18.9864,A,F,
Q,JP,N,628,0,,,,1967-Q3,19.7115,A,F,
Q,JP,N,628,0,,,,1967-Q4,20.5289,A,F,
Q,JP,N,628,0,,,,1968-Q1,21.3462,A,F,
Q,JP,N,628,0,,,,1968-Q2,22.2596,A,F,
Q,JP,N,628,0,,,,1968-Q3,23.1731,A,F,
Q,JP,N,628,0,,,,1968-Q4,24.3269,A,F,
Q,JP,N,628,0,,,,1969-Q1,25.4808,A,F,
Q,JP,N,628,0,,,,1969-Q2,26.9151,A,F,
Q,JP,N,628,0,,,,1969-Q3,28.3654,A,F,
Q,JP,N,628,0,,,,1969-Q4,29.8077,A,F,
Q,JP,N,628,0,,,,1970-Q1,31.25,A,F,
Q,JP,N,628,0,,,,1970-Q2,32.6844,A,F,
Q,JP,N,628,0,,,,1970-Q3,34.1346,A,F,
Q,JP,N,628,0,,,,1970-Q4,35.4808,A,F,
Q,JP,N,628,0,,,,1971-Q1,36.8269,A,F,
Q,JP,N,628,0,,,,1971-Q2,38.1657,A,F,
Q,JP,N,628,0,,,,1971-Q3,39.5192,A,F,
Q,JP,N,628,0,,,,1971-Q4,40.8173,A,F,
Q,JP,N,628,0,,,,1972-Q1,42.1154,A,F,
Q,JP,N,628,0,,,,1972-Q2,43.9904,A,F,
Q,JP,N,628,0,,,,1972-Q3,45.8654,A,F,
Q,JP,N,628,0,,,,1972-Q4,50.0962,A,F,
Q,JP,N,628,0,,,,1973-Q1,54.3269,A,F,
Q,JP,N,628,0,,,,1973-Q2,58.7734,A,F,
Q,JP,N,628,0,,,,1973-Q3,63.2693,A,F,
Q,JP,N,628,0,,,,1973-Q4,65.9135,A,F,
Q,JP,N,628,0,,,,1974-Q1,68.5577,A,F,
Q,JP,N,628,0,,,,1974-Q2,69.1315,A,F,
Q,JP,N,628,0,,,,1974-Q3,69.7116,A,F,
Q,JP,N,628,0,,,,1974-Q4,67.6923,A,F,
Q,JP,N,628,0,,,,1975-Q1,65.6731,A,F,
Q,JP,N,628,0,,,,1975-Q2,65.8643,A,F,
Q,JP,N,628,0,,,,1975-Q3,66.0577,A,F,
Q,JP,N,628,0,,,,1975-Q4,66.3462,A,F,
Q,JP,N,628,0,,,,1976-Q1,66.6346,A,F,
Q,JP,N,628,0,,,,1976-Q2,67.2116,A,F,
Q,JP,N,628,0,,,,1976-Q3,67.7885,A,F,
Q,JP,N,628,0,,,,1976-Q4,68.5096,A,F,
Q,JP,N,628,0,,,,1977-Q1,69.2308,A,F,
Q,JP,N,628,0,,,,1977-Q2,69.9958,A,F,
Q,JP,N,628,0,,,,1977-Q3,70.7693,A,F,
Q,JP,N,628,0,,,,1977-Q4,71.6346,A,F,
Q,JP,N,628,0,,,,1978-Q1,72.5,A,F,
Q,JP,N,628,0,,,,1978-Q2,73.6953,A,F,
Q,JP,N,628,0,,,,1978-Q3,74.9039,A,F,
Q,JP,N,628,0,,,,1978-Q4,76.4423,A,F,
Q,JP,N,628,0,,,,1979-Q1,77.9808,A,F,
Q,JP,N,628,0,,,,1979-Q2,80.1801,A,F,
Q,JP,N,628,0,,,,1979-Q3,82.4039,A,F,
Q,JP,N,628,0,,,,1979-Q4,85.1443,A,F,
Q,JP,N,628,0,,,,1980-Q1,87.8847,A,F,
Q,JP,N,628,0,,,,1980-Q2,90.7693,A,F,
Q,JP,N,628,0,,,,1980-Q3,93.6539,A,F,
Q,JP,N,628,0,,,,1980-Q4,96.1539,A,F,
Q,JP,N,628,0,,,,1981-Q1,98.6539,A,F,
Q,JP,N,628,0,,,,1981-Q2,100.9966,A,F,
Q,JP,N,628,0,,,,1981-Q3,103.3654,A,F,
Q,JP,N,628,0,,,,1981-Q4,105.4808,A,F,
Q,JP,N,628,0,,,,1982-Q1,107.5962,A,F,
Q,JP,N,628,0,,,,1982-Q2,109.3174,A,F,
Q,JP,N,628,0,,,,1982-Q3,111.0577,A,F,
Q,JP,N,628,0,,,,1982-Q4,112.452,A,F,
Q,JP,N,628,0,,,,1983-Q1,113.8462,A,F,
Q,JP,N,628,0,,,,1983-Q2,114.9459,A,F,
Q,JP,N,628,0,,,,1983-Q3,116.0577,A,F,
Q,JP,N,628,0,,,,1983-Q4,117.0193,A,F,
Q,JP,N,628,0,,,,1984-Q1,117.9808,A,F,
Q,JP,N,628,0,,,,1984-Q2,118.7981,A,F,
Q,JP,N,628,0,,,,1984-Q3,119.6154,A,F,
Q,JP,N,628,0,,,,1984-Q4,120.4327,A,F,
Q,JP,N,628,0,,,,1985-Q1,121.25,A,F,
Q,JP,N,628,0,,,,1985-Q2,121.8716,A,F,
Q,JP,N,628,0,,,,1985-Q3,122.5,A,F,
Q,JP,N,628,0,,,,1985-Q4,123.1731,A,F,
Q,JP,N,628,0,,,,1986-Q1,123.8462,A,F,
Q,JP,N,628,0,,,,1986-Q2,124.7068,A,F,
Q,JP,N,628,0,,,,1986-Q3,125.577,A,F,
Q,JP,N,628,0,,,,1986-Q4,127.5001,A,F,
Q,JP,N,628,0,,,,1987-Q1,129.4231,A,F,
Q,JP,N,628,0,,,,1987-Q2,133.3915,A,F,
Q,JP,N,628,0,,,,1987-Q3,137.4039,A,F,
